platform,meme_template,search_query,post_id,author_handle,author_display,caption,alt_text,image_url,likes,reposts,replies,created_at,indexed_at,post_url,collection_timestamp
bluesky,surprised pikachu,pikachu surprised,at://did:plc:sgsx73ohiqfsb5feqdllh3we/app.bsky.feed.post/3krqt3pot3t2x,jason0x21.bsky.social,"Jason ""ChatCBT"" Sullivan","Cops, when college students use the techniques cops taught them to survive school shooters against cops.",Surprised Pikachu GIF,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:sgsx73ohiqfsb5feqdllh3we/bafkreigz22eyd2njdvkghue6k6ibemaw22ksbm4ae7ndga7ufuo325rhge@jpeg,104,16,2,2024-05-05T15:04:01.706Z,2024-05-05T15:04:01.706Z,https://bsky.app/profile/jason0x21.bsky.social/post/3krqt3pot3t2x,2025-12-09 10:11:18
bluesky,surprised pikachu,pikachu surprised,at://did:plc:l7buhragfpktqopl7wdojhi3/app.bsky.feed.post/3l2b6gwmjxu27,trans.bsky.social,Sage Divinorum 🏳️‍⚧️,debate nerds when no one is interested in their contrarian opinion:,Pixelated shocked / surprised pikachu,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:l7buhragfpktqopl7wdojhi3/bafkreibmx6s7zdyawxwrfkf5gon3p5kszcupoltk5q3mccfylnmwpe67gm@jpeg,108,18,2,2024-08-21T22:31:18.057Z,2024-08-21T22:31:18.057Z,https://bsky.app/profile/trans.bsky.social/post/3l2b6gwmjxu27,2025-12-09 10:11:31
bluesky,surprised pikachu,pikachu surprised,at://did:plc:hxo74w7vglrh2wmhc2kluuxb/app.bsky.feed.post/3l365lcczc224,salatgurke3000.bsky.social,Motti 'die Crevette' Makrele,Besorgt und nachdenklich blicke ich auf unsere Bundesrepublik Deutschland.,surprised pikachu,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:hxo74w7vglrh2wmhc2kluuxb/bafkreia6tqdpe5kgplbx63g5awkgyorv5ixlbj37eq4iplt4fiec4a2qjq@jpeg,123,2,1,2024-09-02T11:03:03.726Z,2024-09-02T11:03:03.726Z,https://bsky.app/profile/salatgurke3000.bsky.social/post/3l365lcczc224,2025-12-09 10:11:32
bluesky,surprised pikachu,pikachu surprised,at://did:plc:rgzw2gfpyanm42hqkxvewh7l/app.bsky.feed.post/3l5jryy52o527,gregdoucette.bsky.social,T. Greg Doucette,"The meals at the Pokémon Cafe were delicious af 🤯 

Honestly surprised, I just have a baked-in expectation that the food at these sort of ""experience"" venues would be average","Photo of a plate of a meal whose ingredients I can't recall, in the shape of a Pokémon I don't recognize, but that tasted amazing",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:rgzw2gfpyanm42hqkxvewh7l/bafkreifp6txlpk42atmpcszx32r3oushokxptprdkua5rcrwuskan5ntku@jpeg,102,4,10,2024-10-02T12:58:17.464Z,2024-10-02T12:58:17.464Z,https://bsky.app/profile/gregdoucette.bsky.social/post/3l5jryy52o527,2025-12-09 10:11:36
bluesky,surprised pikachu,pikachu surprised,at://did:plc:5wia2jnrezjtavkhdggymv2w/app.bsky.feed.post/3lamaxnhztc2b,damiandimension.bsky.social,Damian,"Ability Forms for Pikachu - requested by my niece, nephew, and sister. Still surprised that I haven’t seen anyone else do any for it yet 

#pokemon #pikachu #fanart #art",,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:5wia2jnrezjtavkhdggymv2w/bafkreidh36qr7j7imrxw5uvtl2tgnpnmfpxnopf46ooemhd72pokzawzbq@jpeg,152,11,2,2024-11-10T16:46:53.320Z,2024-11-10T16:46:55.889Z,https://bsky.app/profile/damiandimension.bsky.social/post/3lamaxnhztc2b,2025-12-09 10:11:46
bluesky,surprised pikachu,pikachu surprised,at://did:plc:jeq3bj6gh4cblrq6pzv6hi2q/app.bsky.feed.post/3lbuazx7b7s2u,jessayleee.bsky.social,jess❄️,this is the energy I’m bringing into 2025,"A panel from the Pokémon Adventures Ruby & Sapphire manga of Sapphire (May) saying “My dad says that if I can’t say anything nice, then I shouldn’t say anything at all.”",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:jeq3bj6gh4cblrq6pzv6hi2q/bafkreidbrebq4nu4gmjbp5qdthtdxbm24zeu6tpgquw4remg3tvmlebb6q@jpeg,145,39,5,2024-11-26T14:34:40.161Z,2024-11-26T14:34:47.352Z,https://bsky.app/profile/jessayleee.bsky.social/post/3lbuazx7b7s2u,2025-12-09 10:11:51
bluesky,surprised pikachu,pikachu surprised,at://did:plc:5rggtzbhkrbha7nh5qhhfe4n/app.bsky.feed.post/3lbgydmrams2t,dinpixels.bsky.social,Din,"Sweet Pikachu moments (don't interrupt them) 💕⚡
#pixelart #pokemon #pikachu","An illustration of a male and female Pikachu on their backs, spending time together cuddling in a serene landscape, with their tails resting at each other. Their red circle cheeks touch each other in a comfy manner.

They are surrounded with trees, and flowers with purple and blue petals. The blue sky has large fluffy clouds.

There is a Pichu behind the purple flowers, pointing at them with a surprised expression towards the viewer.

3 Beautifly can be seen flying over assorted flowers from a distance.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:5rggtzbhkrbha7nh5qhhfe4n/bafkreiafqtghmo2w3lu6srtwl3i7o3pkcc7lw5x2eb7yb3s7fhtd5lsa7m@jpeg,605,174,4,2024-11-21T07:54:24.471Z,2024-11-21T07:54:32.281Z,https://bsky.app/profile/dinpixels.bsky.social/post/3lbgydmrams2t,2025-12-09 10:11:54
bluesky,surprised pikachu,pikachu surprised,at://did:plc:uqjon6amgqigyqvqfmqlp5s4/app.bsky.feed.post/3lciyls63vs2u,sarahmackattack.bsky.social,"Sarah McAnulty, Ph.D.","I was given a stress ball, and it was plasticky, so i thought it was a bouncy ball, so obviously I slammed it on the ground because I fucking LOVE a bouncy ball and it just went SPLAT and I went",surprised pikachu with ears all sideways wonky and blank eyes and a o shaped surprised mouth,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:uqjon6amgqigyqvqfmqlp5s4/bafkreicg3r47p3o4hgd5uppjocvzex7e33noiyqt4e2mgcjnbsemev6esi@jpeg,165,4,11,2024-12-04T20:29:29.688Z,2024-12-04T20:29:31.358Z,https://bsky.app/profile/sarahmackattack.bsky.social/post/3lciyls63vs2u,2025-12-09 10:11:55
bluesky,surprised pikachu,pikachu surprised,at://did:plc:iezydkhfoqtibjbrmhtkx4jl/app.bsky.feed.post/3lcycgi4xwk2e,kamakru.bsky.social,Katie Croonenberghs Art,"Blocking even more a/i butts and a couple of n/ft shills today.
My profile states NO to these things - that includes followers.
So don't give me that surprised pikachu face.","Painting of a lake with rocks. Mountains in the distance. Text reads kamakru.com, signed Katie Croonenberghs 2024",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:iezydkhfoqtibjbrmhtkx4jl/bafkreigyb6olj7qsbubm6mi2dzeqrc6zu2k36g72l3nj3amiqx3f4orwrm@jpeg,119,18,4,2024-12-10T22:35:24.890Z,2024-12-10T22:35:27.059Z,https://bsky.app/profile/kamakru.bsky.social/post/3lcycgi4xwk2e,2025-12-09 10:11:58
bluesky,surprised pikachu,pikachu surprised,at://did:plc:agkgaaf4rz5rdqtiihh7imwn/app.bsky.feed.post/3ldwhos7hnc2j,buny.bsky.social,cate,roomies surprised me with a bunch of lovely gifts since i’m gonna be away on christmas ;0; ❤️❤️❤️,"aaaaAAAAAA so much cute stuff including
- pikachu switch case with a plaid floral pattern
- little Sylveon sitting cuties plush 
- Robbie The Rabbit (Blue) Nendoroid
- TUNIC FOX PLUSHIEEEE
- Meiji chocolate
- Pikachu model kit 
- and a little Kirby figure laying on a cloud ",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:agkgaaf4rz5rdqtiihh7imwn/bafkreieao2w6psznvpgo2scmjotsucnxtvp6eakctip4c7po7hh5s77w5m@jpeg,128,6,4,2024-12-22T22:29:24.748Z,2024-12-22T22:29:27.749Z,https://bsky.app/profile/buny.bsky.social/post/3ldwhos7hnc2j,2025-12-09 10:12:04
bluesky,surprised pikachu,pikachu surprised,at://did:plc:xccx7ujmsaolft6ukd2oakkx/app.bsky.feed.post/3lfsgsmoy722n,dly.bsky.social,d.ly,my well-adjusted friends when I explain that the person trying to kill me is ME:,"A very surprised Pikachu, mouth agape",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:xccx7ujmsaolft6ukd2oakkx/bafkreicuyjf6wds4q3izru4ubttufyebuce5wz7bj2gspyd2btcqm5ldoi@jpeg,145,20,3,2025-01-15T18:53:23.739Z,2025-01-15T18:53:25.352Z,https://bsky.app/profile/dly.bsky.social/post/3lfsgsmoy722n,2025-12-09 10:12:11
bluesky,surprised pikachu,pikachu surprised,at://did:plc:s5injpekazio4fw2ci4nye34/app.bsky.feed.post/3ligivbb6bs2l,lumdumgum.bsky.social,Gum,The Duality of Gum,"Gum, raising an eyebrow, flexing a big bicep",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:s5injpekazio4fw2ci4nye34/bafkreieiz53c6xhye3nqv2zhobdnxvz547opjrusz5hxind7hos3h2i26q@jpeg,443,52,13,2025-02-18T05:14:17.927Z,2025-02-18T05:14:20.452Z,https://bsky.app/profile/lumdumgum.bsky.social/post/3ligivbb6bs2l,2025-12-09 10:12:27
bluesky,surprised pikachu,pikachu surprised,at://did:plc:prbq5523exvc345yzoau5hg5/app.bsky.feed.post/3lj7xuami2c2r,mew.toy.tf,Hypnomew MFF 2025 Edition,"Albeit a bit late because I passed out when getting home from work, happy Pokemon Day and welcome to the next round of Chudas Touch raffle! Bluesky Edition! Courtesy of the lovely @trevorfox.bsky.social <3

The rules remain the same. Follow,share,like,comment to join!","Aoi the Mew perched atop of the text Chudas Touch colored in a pink and blue gradient. The text ""All it takes is one touch"" ""Chuus who you"" ""Want to be"". Aoi is reaching out touching a surprised Pikachu below, sitting next to a joyful Pichu, a concerned Raichu, and a swirly-eyed Alolan Raichu",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:prbq5523exvc345yzoau5hg5/bafkreiguvwrsjshf7xoplonpp7etlq54batk25hvrvuwj34ggo27oevcla@jpeg,148,75,62,2025-02-28T08:18:43.245Z,2025-02-28T08:18:48.157Z,https://bsky.app/profile/mew.toy.tf/post/3lj7xuami2c2r,2025-12-09 10:12:34
bluesky,surprised pikachu,pikachu surprised,at://did:plc:l7buhragfpktqopl7wdojhi3/app.bsky.feed.post/3ll7r6u46wk26,trans.bsky.social,Sage Divinorum 🏳️‍⚧️,mfw i’m informed that they had LB as one of their discord mods & defended her.,Shocked surprised pikachu high def,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:l7buhragfpktqopl7wdojhi3/bafkreigyx2zz73j27wy63e4nv5nfgqebhlhcevdixxfggy7bve34lgzcqe@jpeg,231,9,5,2025-03-25T17:09:46.321Z,2025-03-25T17:09:47.483Z,https://bsky.app/profile/trans.bsky.social/post/3ll7r6u46wk26,2025-12-09 10:12:40
bluesky,surprised pikachu,pikachu surprised,at://did:plc:nahxc3wqc4ts4vsbymhg3u5f/app.bsky.feed.post/3llwgcn6st22b,dgschell.bsky.social,Donny,"A big problem with politics during the Trump years has been folks thinking 'oh he's not going to do the things he says going to do haha'

Them when Trump does the things:",Surprised Pikachu face,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:nahxc3wqc4ts4vsbymhg3u5f/bafkreigwcenyfbl4qfy6e2icjzisadepvfkms2ip4oqce7ypbtvmgxv4ou@jpeg,144,4,8,2025-04-03T17:26:16.097Z,2025-04-03T17:26:17.406Z,https://bsky.app/profile/dgschell.bsky.social/post/3llwgcn6st22b,2025-12-09 10:12:47
bluesky,surprised pikachu,pikachu surprised,at://did:plc:7dqczc7w2nts6lhignw7drfm/app.bsky.feed.post/3llvjr3mda22r,cerberusxt.bsky.social,CerberusXt,There is a Pikachu for every occasions.,"Sad pikachu 
Happy pikachu 
Surprised pikachu 
Revolutionary Pikachu ",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:7dqczc7w2nts6lhignw7drfm/bafkreiacupnza7bww3zlvwhtdpbnbwulkuiqoijcl36mu5vbmkmwibqhui@jpeg,743,156,5,2025-04-03T08:55:22.485Z,2025-04-03T08:55:25.601Z,https://bsky.app/profile/cerberusxt.bsky.social/post/3llvjr3mda22r,2025-12-09 10:12:47
bluesky,surprised pikachu,pikachu surprised,at://did:plc:q6vn5j6prl5ukfpt4sx56jrj/app.bsky.feed.post/3lmwivfq3js2f,pinkferal.bsky.social,PinkFeral,*Surprised pikachu face*,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:q6vn5j6prl5ukfpt4sx56jrj/bafkreibic6fmhmtzzl5bb4vdglszlwprzl6tgnga5wh4y4kkfi7aozwxfu@jpeg,103,12,0,2025-04-16T11:37:44.932Z,2025-04-16T11:37:46.978Z,https://bsky.app/profile/pinkferal.bsky.social/post/3lmwivfq3js2f,2025-12-09 10:12:48
bluesky,surprised pikachu,pikachu surprised,at://did:plc:7bl3f4c3fnc65arfqbbzhe7d/app.bsky.feed.post/3lmvmktyjsk2i,dawnf1re.bsky.social,dawn,"prepping prints for the con
my printer: so.. u are out of photo magenta ink again ://
me: *surprised pikachu face* how could this have happened","an array of fanart prints on nice photo paper using magenta, pink and purple colors. Almost exclusively.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:7bl3f4c3fnc65arfqbbzhe7d/bafkreiasrxk3gka6gmid6xpymp6gdsrnxsapshqp7xjyyjbuoiqz2sb67q@jpeg,144,16,2,2025-04-16T03:10:46.015Z,2025-04-16T03:10:50.590Z,https://bsky.app/profile/dawnf1re.bsky.social/post/3lmvmktyjsk2i,2025-12-09 10:12:48
bluesky,surprised pikachu,pikachu surprised,at://did:plc:7dqczc7w2nts6lhignw7drfm/app.bsky.feed.post/3lnfr2y52wc22,cerberusxt.bsky.social,CerberusXt,"Surprised Pikachu !

#warhammer40k
#warhammercommunity",,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:7dqczc7w2nts6lhignw7drfm/bafkreihyymfvguafnyuiprdavur3nzh7djyjp5bnmm2lyzb5xxfb3mvixq@jpeg,1154,49,38,2025-04-22T13:13:57.975Z,2025-04-22T13:14:05.882Z,https://bsky.app/profile/cerberusxt.bsky.social/post/3lnfr2y52wc22,2025-12-09 10:12:50
bluesky,surprised pikachu,pikachu surprised,at://did:plc:cixikbvdq7xalvavcgstyqlz/app.bsky.feed.post/3lr5wp3nsgc2i,gravityhimbo.bsky.social,Gravity 🤭,Buon #mcm con 3/4 dell’azienda in ferie per Pentecoste. 😳 #monochromeMonday,Me laying in bed with a surprised pikachu t-shirt and no underwear ,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:cixikbvdq7xalvavcgstyqlz/bafkreich43dfuvqu7ztrpmpcpiyassd2zdmhgi5gftlbvuq2zatdiuepku@jpeg,177,3,5,2025-06-09T08:14:10.106Z,2025-06-09T08:14:17.648Z,https://bsky.app/profile/gravityhimbo.bsky.social/post/3lr5wp3nsgc2i,2025-12-09 10:13:05
bluesky,surprised pikachu,pikachu surprised,at://did:plc:yrg4pojruk75fzulneb7jehq/app.bsky.feed.post/3lsx3kfz5ys2r,redcomets.net,Casval Rem Pike-un ☄️🏳️‍⚧️,Thread of really good Chars. Starting with Surprised Pikachu Char,Char making a goofy surprised face,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:yrg4pojruk75fzulneb7jehq/bafkreiegpksbvl2anqhldz6dv3o65v3nge2iwkch76wtdcokpon3jnco7m@jpeg,646,181,8,2025-07-02T01:42:46.994Z,2025-07-02T01:42:50.942Z,https://bsky.app/profile/redcomets.net/post/3lsx3kfz5ys2r,2025-12-09 10:13:11
bluesky,surprised pikachu,pikachu surprised,at://did:plc:4vq6ntlkefzylv6vxl7iujgq/app.bsky.feed.post/3lxfgu7zubs2f,kampfmitkette.bsky.social,Kampf mit Kette,*surprised pikachu*,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:4vq6ntlkefzylv6vxl7iujgq/bafkreibvaxif7a2lot2oe6x4fmssvory2hcg3jcko3gihpxum6uux22yy4@jpeg,114,4,8,2025-08-27T16:23:10.283Z,2025-08-27T16:23:12.304Z,https://bsky.app/profile/kampfmitkette.bsky.social/post/3lxfgu7zubs2f,2025-12-09 10:13:26
bluesky,surprised pikachu,pikachu surprised,at://did:plc:o6dgpncd73zece34auemb2hg/app.bsky.feed.post/3lxdwlb5iec2r,conduitcore.bsky.social,wuh? 🔞,"[cw: vore, endosoma]
let's snuggle forever","An illustrated sequence featuring Mimikyu and Pikachu from Pokemon. Mimikyu uses a makeshift mouth on the top of it's disguise, full of black tentacles, to swallow a surprised Pikachu into itself. Pikachu struggles for a bit before it is ""swallowed"" onto the base of the costume below, appearing dizzy.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:o6dgpncd73zece34auemb2hg/bafkreihgwnm7nigb4msipi4e5k7uvpjjqv32xfole5gllh4rvjtebejnk4@jpeg,272,62,0,2025-08-27T01:59:09.835Z,2025-08-27T01:59:39.005Z,https://bsky.app/profile/conduitcore.bsky.social/post/3lxdwlb5iec2r,2025-12-09 10:13:26
bluesky,surprised pikachu,pikachu surprised,at://did:plc:ubpb5yfrtcqd3qjlm3w5k3ki/app.bsky.feed.post/3lxyhm76jvs2p,brandsatzbodo.bsky.social,brandsatz bodo.,leute wählen scheiße leute bekommen scheiße surprised pikachu face,"Schlagzeile Zeit:

ARD-""Deutschlandtrend""

Regierung Merz ist nach vier Monaten unbeliebter als Ampel-Koalition

Laut ARD-""Deutschlandtrend"" sind nur 22 Prozent der Bürger mit der Arbeit des Kanzlers und dessen Kabinetts zufrieden. Die AfD kommt in der Sonntagsfrage auf 25 Prozent.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:ubpb5yfrtcqd3qjlm3w5k3ki/bafkreia2qcxctse6gbgpk3if3u6mtvyjnjqcsptykmmc5xlvor6todnb4a@jpeg,502,73,19,2025-09-04T05:57:09.693Z,2025-09-04T05:57:21.006Z,https://bsky.app/profile/brandsatzbodo.bsky.social/post/3lxyhm76jvs2p,2025-12-09 10:13:29
bluesky,surprised pikachu,pikachu surprised,at://did:plc:yt5zyr2c77tphz6rufehcxid/app.bsky.feed.post/3lyo4y5ehcc2j,brendering.bsky.social,Supervising Animation Wizard,"""no idea why he did this"" say the people who took pics of him 8 years ago holding mass murder weapons with the caption ""his 8 year count down started!"" like is this a joke?? they brainwashed him about ""enemies within"", glorified war, and gave him these. they don't get to play surprised pikachu now.",,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:yt5zyr2c77tphz6rufehcxid/bafkreidpflfcic44dyzdus5tp7ze7dpzbypy35pemenf2d46whpbjkr44e@jpeg,118,8,3,2025-09-12T20:45:33.545Z,2025-09-12T20:45:39.110Z,https://bsky.app/profile/brendering.bsky.social/post/3lyo4y5ehcc2j,2025-12-09 10:13:31
bluesky,surprised pikachu,pikachu surprised,at://did:plc:7dqczc7w2nts6lhignw7drfm/app.bsky.feed.post/3lyntul3o4s2a,cerberusxt.bsky.social,CerberusXt,Pikachu surprised face,,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:7dqczc7w2nts6lhignw7drfm/bafkreie4erudrbifmbvuaem3oridaessmz6vugrhgpr2avv65wzryh6xbm@jpeg,216,39,14,2025-09-12T18:02:30.052Z,2025-09-12T18:02:36.210Z,https://bsky.app/profile/cerberusxt.bsky.social/post/3lyntul3o4s2a,2025-12-09 10:13:31
