platform,meme_template,search_query,post_id,author_handle,author_display,caption,alt_text,image_url,likes,reposts,replies,created_at,indexed_at,post_url,collection_timestamp
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:ekzodsc5kmfjadqvicn7eygc/app.bsky.feed.post/3lcfvqhdtb22z,purenonsens.bsky.social,Joanna,has this been done yet #Arcane #jayce #jayvik,"Picture of Jayce as seen in Arcane season 2, drawn in anime style in 'is this a pigeon?' meme format, marveling at a white butterfly.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:ekzodsc5kmfjadqvicn7eygc/bafkreifeukfxeoya2fymuvlk25w2cgbkbeuchtd6y2p7ovu3bzbwqlihbu@jpeg,641,127,1,2024-12-03T15:00:25.656Z,2024-12-03T15:00:28.007Z,https://bsky.app/profile/purenonsens.bsky.social/post/3lcfvqhdtb22z,2025-12-09 11:15:59
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:mpp2jwmxxt5qi5ziotwa2yjh/app.bsky.feed.post/3lcbcii4tn22k,fairygodmegan.bsky.social,Lil Miss Sinister Fairy Godbitch of the Burrow Mump 🧚‍♂️😈🌾,Bluesky culture all day every day since 2023:,"This meme has been rewritten by @fairygodmegan.bsky.social

This image is a variation of the “Is this a pigeon?” meme. It features a man in glasses pointing at a butterfly.
	•	Text elements:
	•	The word “Bluesky” is written in a blue box at the top left, representing the social media platform Bluesky.
	•	The butterfly has a caption on it that reads, “There is a block feature and people are friendly and nice.”
	•	At the bottom of the image, the man is saying, “Is this a leftist safe space?”

The meme humorously suggests that the platform Bluesky is perceived by some as a welcoming, friendly environment, potentially associated with leftist ideals due to its features like a block button and a positive user culture.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:mpp2jwmxxt5qi5ziotwa2yjh/bafkreie3xodniz3xkgyfaeclrvptudyjsgxz6kt22pdl2c6rgg4hbdeoum@jpeg,222,30,4,2024-12-01T19:05:18.010Z,2024-12-01T19:05:40.558Z,https://bsky.app/profile/fairygodmegan.bsky.social/post/3lcbcii4tn22k,2025-12-09 11:15:59
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:aw426jbgw7drhivb4ijrizlu/app.bsky.feed.post/3lgqsl67a2o2j,leftistlawyer.com,"Sheryl Weikal, still saying Free Palestine",,"The ""is this a pigeon"" meme. The person is labeled ""white people,"" the butterfly is labeled ""equality,"" and the caption reads ""is this anti-white racism?"".",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:aw426jbgw7drhivb4ijrizlu/bafkreihs63vay3vazz5dci4g3krqzvjr3owe3aq7bqlqhqxexnr7zhuk7u@jpeg,254,53,3,2025-01-27T20:43:49.951929Z,2025-01-27T20:43:51.557Z,https://bsky.app/profile/leftistlawyer.com/post/3lgqsl67a2o2j,2025-12-09 11:16:06
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:64mdicpo7sq4k5bx2z3m2jo6/app.bsky.feed.post/3lhihatxdt22h,catbus.phd,Catbus ☃️🎄❄️,#shoegaze,"is this a pigeon meme, the butterfly is the Deftones logo and the guy is saying 

is this shoegaze?",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:64mdicpo7sq4k5bx2z3m2jo6/bafkreidtgofwmt6yvysaej7rl4fr6v3sztz6ccbdmgsxzeoiswm5aqec6y@jpeg,116,8,10,2025-02-06T06:25:06.983Z,2025-02-06T06:25:09.748Z,https://bsky.app/profile/catbus.phd/post/3lhihatxdt22h,2025-12-09 11:16:07
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:vgnn7fzk3m6t3t4iixzgxkjf/app.bsky.feed.post/3ljiisk3syk25,litterboxcomics.com,Litterbox Comics,"It's Meme Monday!

This week I was inspired by folks in the Litterbox Discord to recreate the ""Is This a Pigeon?"" meme!

Some we came up with below and blanks at the end to make your own!

#meme #memes",,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:vgnn7fzk3m6t3t4iixzgxkjf/bafkreiaai6ab5dfbau5r26ygrb64fba57nbsuivm46touczwgekzjczezy@jpeg,478,30,7,2025-03-03T17:43:17.628Z,2025-03-03T17:43:23.252Z,https://bsky.app/profile/litterboxcomics.com/post/3ljiisk3syk25,2025-12-09 11:16:09
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:of56nmyuqzvjta7qlf7gwht6/app.bsky.feed.post/3lj4sw2ee422b,brendelbored.bsky.social,Brendel,someone got angry at me for this post lol,"One of those is a YouTube children's show and the other is a meme video series. There's already been two versions of the wiggles (closest approximation for the millennial timeline). And YouTube series like annoying orange or asdf went on for a pretty long time/are still running.
• •
GUNNY
Pigeon
@spicyjesterpigeon.bsky.social
Follow
You can't just say skibidi for nothing. It is an actual tv series. If you're whining about this, whine about the edgy winney the poo and Dora movies or something...",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:of56nmyuqzvjta7qlf7gwht6/bafkreihorycllje2humnkykj75oeya5f2dy33j2qqts4cr6p4iznxy7y3m@jpeg,127,4,16,2025-02-27T02:12:15.910Z,2025-02-27T02:12:18.757Z,https://bsky.app/profile/brendelbored.bsky.social/post/3lj4sw2ee422b,2025-12-09 11:16:09
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:4djfp3b27soxcfkxhirydi6d/app.bsky.feed.post/3lk462ctuf22i,standplaatskrk.pl,Standplaats Kraków could really use some cash!,,"Nobody:
Catholics during Lent:

[the pigeon meme, but the guy is a monk, he's pointing at a capybara, and asking ""Is this a fish?""]",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:4djfp3b27soxcfkxhirydi6d/bafkreifc4ovpuz5lykeet4y6vz7mfqvdqhec7pkla6p2zchcjcfz2n52sm@jpeg,447,97,3,2025-03-11T13:24:02.077Z,2025-03-11T13:24:06.152Z,https://bsky.app/profile/standplaatskrk.pl/post/3lk462ctuf22i,2025-12-09 11:16:10
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:ghf5r57b6qmjpggqqj4uoeat/app.bsky.feed.post/3ljrdtmsbxk2a,lilnoodledragon.bsky.social,Palo 🕊️🍜🐉,So anyway how’s everyone doing?,"The “this is fine” dog in a burning house meme but with Paloma, a red-breasted pigeon colored feathered dragon. ",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:ghf5r57b6qmjpggqqj4uoeat/bafkreiaaww5taek63m673eszocurqkjibncmsabyf6lkemwbyy5jasu4xi@jpeg,137,10,14,2025-03-07T06:08:22.944Z,2025-03-07T06:08:25.446Z,https://bsky.app/profile/lilnoodledragon.bsky.social/post/3ljrdtmsbxk2a,2025-12-09 11:16:10
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:mpp2jwmxxt5qi5ziotwa2yjh/app.bsky.feed.post/3lkwukrxyxc2d,fairygodmegan.bsky.social,Lil Miss Sinister Fairy Godbitch of the Burrow Mump 🧚‍♂️😈🌾,Just hanging out on the raddest most normal website to ever socialize,"This meme is a variation of the “Is this a pigeon?” format, which comes from a scene in the anime The Brave Fighter of Sun Fighbird. In the meme, a character mistakenly identifies a butterfly as something else, symbolizing confusion or misidentification.

Breakdown of the meme:
	•	Character (originally pointing at a butterfly): Labeled “BLUESKY CLIQUE CULTURE”
	•	Butterfly: Labeled “ANON ‘CALL OUT’ ACCOUNTS W/ SCREENSHOTS OF WEIRD CONTEXTLESS DMS”
	•	Caption (at bottom): “IS THIS RESTORATIVE JUSTICE?”

Interpretation:

The meme is critiquing behavior within the Bluesky social media community. It suggests that certain members or groups (referred to as “clique culture”) are misinterpreting or misrepresenting the concept of restorative justice. Instead of engaging in processes that promote accountability and healing, the meme implies they are resorting to anonymous call-out tactics—posting out-of-context DMs to publicly shame others—which may lack the nuance, empathy, and structure of actual restorative practices.

It’s a commentary on how some online subcultures may adopt activist or justice-oriented language, but apply it in ways that can be performative, harmful, or lacking in due process.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:mpp2jwmxxt5qi5ziotwa2yjh/bafkreibnlegwvbjaod6k3fpowl565mnzyblst2ddcc5phopyfjwnwv6fcm@jpeg,152,14,10,2025-03-22T04:16:10.320Z,2025-03-22T04:16:12.847Z,https://bsky.app/profile/fairygodmegan.bsky.social/post/3lkwukrxyxc2d,2025-12-09 11:16:12
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:agxhun7wf2fm3fdfj6zrm33y/app.bsky.feed.post/3llqgharwoc2d,bestforbritain.org,Best for Britain,"These days Farage is often out cosplaying as a farmer, head to toe in tweed and Barbour.

But since Brexit, British food exports are down 20%, meaning less income and business for our farmers, and they’re also missing out on a £3.5 billion subsidy available to EU farmers.","The 'Is this a pigeon?' meme, but with Nigel Farage over the man. The caption is 'Is this supporting farmers?' and the butterfly he's pointing to is labelled 'Brexit causing British food exports to drop 20%'.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:agxhun7wf2fm3fdfj6zrm33y/bafkreibs7zyzveevjecasjsnpoyvtbp5nymtlb2spxnfggq5droav34n5y@jpeg,113,35,1,2025-04-01T08:12:52.445Z,2025-04-01T08:12:59.023Z,https://bsky.app/profile/bestforbritain.org/post/3llqgharwoc2d,2025-12-09 11:16:13
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:njsl7kuksijnora3yckjhavz/app.bsky.feed.post/3lmfgwza5ps2h,llllucid.bsky.social,Lucid,,“Is this a pigeon?” Meme but with adobe asking Bluesky butterfly ”is this a receptive audience?”,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:njsl7kuksijnora3yckjhavz/bafkreic7k6ybcfyx3uq3gro5hy76hv3avmdplqdwdfdfjfx7q5lyhpuj3e@jpeg,197,39,1,2025-04-09T16:47:35.900Z,2025-04-09T16:47:39.479Z,https://bsky.app/profile/llllucid.bsky.social/post/3lmfgwza5ps2h,2025-12-09 11:16:14
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:vwzwgnygau7ed7b7wt5ux7y2/app.bsky.feed.post/3lo7ddz7ens2a,retr0.id,David Buchanan,,"is this a pigeon meme but it's me looking at ""pretty much anything at all"" and saying ""is this a graph traversal problem?""",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:vwzwgnygau7ed7b7wt5ux7y2/bafkreidi43avigz42icjhdiqfnxcfeise655frq5y6qtotpyyx7234guwa@jpeg,186,19,7,2025-05-02T17:17:41.930Z,2025-05-02T17:17:44.182Z,https://bsky.app/profile/retr0.id/post/3lo7ddz7ens2a,2025-12-09 11:16:18
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:hopmtyvc3dhv62ofiuzii5t7/app.bsky.feed.post/3lr6efq4nun2m,earlgreymemes.club,Tea Earl Grey Hot,,"""Is this a pigeon"" template, an edited version of an earlier Earl meme, with the character labeled ""Star Trek Fans"" and the butterfly edited to say ""any civil disturbance..."" with bottom text: are these the Bell Riots?",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:hopmtyvc3dhv62ofiuzii5t7/bafkreiczwhiathb6mkrqbixqbtysichc64h7gb5grpmj6nwpbg5fjctp5i@jpeg,200,55,9,2025-06-09T12:19:27.000Z,2025-06-09T12:19:29.348Z,https://bsky.app/profile/earlgreymemes.club/post/3lr6efq4nun2m,2025-12-09 11:16:21
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:hljkd4e73ttz5xjjywsvebzz/app.bsky.feed.post/3lqvhllxuj22p,teslatakedown.com,#TeslaTakedown,Imagine if you hadn't had your phone on all day and this meme was the first thing you saw when you opened it 😂 #teslatakedown #MuskMustFall,"""Is this a pigeon?"" meme. 
Character is labeled ""Elon""
Butterfly is labeled ""Calling Trump a pedo on main""
Character is saying ""Is this good brand management?""",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:hljkd4e73ttz5xjjywsvebzz/bafkreibjaevjflbq5y2ssjeyaajpqzvpcsoy5g3cw4b5ijnbpc4lmlqt7e@jpeg,177,18,6,2025-06-05T23:22:28.962Z,2025-06-05T23:22:32.851Z,https://bsky.app/profile/teslatakedown.com/post/3lqvhllxuj22p,2025-12-09 11:16:21
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:xccx7ujmsaolft6ukd2oakkx/app.bsky.feed.post/3lshfpo6jr226,dly.bsky.social,d.ly,probably a good time to bring this back,"meme format where a man from an anime is looking at a butterfly and asks if it's a pigeon, but instead the man is Americans, the butterfly is labeled ""basic human rights” and the quote is ""is this communism?""",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:xccx7ujmsaolft6ukd2oakkx/bafkreih7yjf6dby4lkg6xk3akv7i2a52qfqfmme57mh6lyod5ax6eml64u@jpeg,20703,5119,16,2025-06-25T20:02:04.930Z,2025-06-25T20:02:07.844Z,https://bsky.app/profile/dly.bsky.social/post/3lshfpo6jr226,2025-12-09 11:16:23
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:n76sm3im7upyagjiumb3dirr/app.bsky.feed.post/3lv4rc2uhus2c,soengery.bsky.social,Marie Enger,Yes!,"A drawing of pit pit as the ""is this a pigeon"" meme going ""is this bullshit?"" and gesturing to a butterfly",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:n76sm3im7upyagjiumb3dirr/bafkreieqsdpbu4lofufw3j72diqnm4cy4xu5im64h7yuwtk57g5ilheegm@jpeg,136,16,1,2025-07-29T18:45:31.128Z,2025-07-29T18:45:37.905Z,https://bsky.app/profile/soengery.bsky.social/post/3lv4rc2uhus2c,2025-12-09 11:16:27
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:2hwofeyn7fwnwjnjz2ery7eo/app.bsky.feed.post/3lve4fiusmk2y,spacepupsilver.com,Silver 😵‍💫🐶🧠✨,"Did you know that the essence of a Furry actually resides within their convention lanyard?
If you slide a lanyard onto a flesh vessel, the essence will immediately manifest.
subscribestar.adult/spacepupsilver","A 3 panel illustrated comic showing a man being possessed by the spirit of a furry and transforming into one.
Panel 1: A man in a shirt and jeans is staring off at a butterfly whilst a furry stands behind him about to drop a lanyard around the distracted mans neck. The furry says: My friend couldn't make it to ths convention this year... 
The man says: Is this a pigeon (A reference to an anime meme)
A label pointing at the lanyard reads: Lanyard, the source of a furries power.
Panel 2: The man has exploded in size and his jeans and socks are torn from inflating into a pink mohawked furry miscellaneous dog thing. The furry behind him gives an okay symbol with his hand. 
The furry behind him says: But i have a spare lanyard of his.
The newly birthed furry says: It's ya boi furball 9876 (referring to a random username)
Panel 3: The next morning. The original furry is laying on a bed with his ass zipper down and his ass leaking cum, the man now returned to human form is stood next to the bed looking frightened and confused whilst the furry lanyard hangs off the bedpost. The suggestion is they had sex. The man says: I feel violated and left with an urge to spend my life savings on a mascot costume.",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:2hwofeyn7fwnwjnjz2ery7eo/bafkreie2b4lrfvpy7u5dhcwdyssuxxqrrit3jrqaaeauv4qee2pde7csey@jpeg,257,25,2,2025-08-01T16:52:55.756Z,2025-08-01T16:53:07.808Z,https://bsky.app/profile/spacepupsilver.com/post/3lve4fiusmk2y,2025-12-09 11:16:28
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:pblp7ehavhuj77qfk6jgf55k/app.bsky.feed.post/3lwl55mctfk2m,lilmisskiwi.bsky.social,Kaili ✨️ Animator looking for Work,"Been itching to do some more fanart, and ofc its memes with my fave. #TADC | #theamazingdigitalcircus | #art | #fanart | #tadckinger","The amazing digital circus, anime kinger in the 'is this a pigeon' meme. He holds a gloved hand extended to a butterfly. Cherry blossoms passing behind him, ",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:pblp7ehavhuj77qfk6jgf55k/bafkreibt6zj4np45yrdc2ry6toghmvgpvdmhxyvkcmeby3rnn6h5mg5s7q@jpeg,367,92,2,2025-08-17T05:20:14.528Z,2025-08-17T05:20:16.403Z,https://bsky.app/profile/lilmisskiwi.bsky.social/post/3lwl55mctfk2m,2025-12-09 11:16:29
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:cxuber2jirqghyxw67lo2pwa/app.bsky.feed.post/3lxcishli222a,evilcleverdog.bsky.social,Isa / EvilCleverDog,Just a little something that’s been bugging me in the K-Pop Demon Hunters fandom ✨,The “is this a pigeon?” Meme but where the guy is “white queers” gesturing at “a story whose text is explicitly about being mixed race” asking “is this an exclusively queer narrative?”,https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:cxuber2jirqghyxw67lo2pwa/bafkreieinf4e4wq62azici3vgnjjxckuws66a6g36e626pm4u4satgdmfa@jpeg,194,40,10,2025-08-26T12:19:59.352Z,2025-08-26T12:20:01.903Z,https://bsky.app/profile/evilcleverdog.bsky.social/post/3lxcishli222a,2025-12-09 11:16:30
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:hwidxd7bthv3jjkivz4kh235/app.bsky.feed.post/3lzotb5kb2c2e,shanasae.bsky.social,❄ shanasae,"ALOE: Is this a pigeon?

(really messy from me being sick but still worth it I think)

[ #FFXIV I #FF14 I #GeblerAP ]","Aloe in the notable meme ""is this a pigeon?"".",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:hwidxd7bthv3jjkivz4kh235/bafkreidwk5fuv6tqpn34sdtruiuvlastgsxa3dsn3fupfveu7odhm7xb5e@jpeg,150,33,4,2025-09-25T20:49:29.673Z,2025-09-25T20:49:34.558Z,https://bsky.app/profile/shanasae.bsky.social/post/3lzotb5kb2c2e,2025-12-09 11:16:35
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:yehhzrgajupgs7lb4ejuibjc/app.bsky.feed.post/3m2ivoiowcc2b,astreos.bsky.social,Astreos 🥀,,"Meme ""is this a pigeon""
Un personnage du manga The Brave of Sun Fighbird aux cheveux noirs et avec des lunettes carrés tend la main vers un papillon jaune. Derrière lui il y a une facade de maison avec une grande fenêtre, ainsi qu'un buisson.


Au-dessus de lui un texte indique ""les français"" 
Sur le papillon un texte indique ""les mêmes chauves dans le désordre""
Un texte en bas indique ""is this a gouvernement de rupture""",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:yehhzrgajupgs7lb4ejuibjc/bafkreihdxdnb3vshy3npwru7lsqocebp2egi7dqzcyojdyyuyuytzl4iye@jpeg,153,41,0,2025-10-06T05:41:58.236Z,2025-10-06T05:41:59.061Z,https://bsky.app/profile/astreos.bsky.social/post/3m2ivoiowcc2b,2025-12-09 11:16:36
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:baa3hvw6b3h4dt27zuonny6k/app.bsky.feed.post/3m2ca3qlvq22i,tentacle.gay,GMStarson| Consentacle Disaster | 👾🐙,,"Meme Pigeon template ""Is this harassment, trans users reminding bksy they protect a tos violating biogt",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:baa3hvw6b3h4dt27zuonny6k/bafkreigl6dvjjijiyeno6plmb3atay6vyjf3fv6jfwsjsl6f63fuffp57y@jpeg,298,11,2,2025-10-03T13:59:42.004Z,2025-10-03T14:04:35.367Z,https://bsky.app/profile/tentacle.gay/post/3m2ca3qlvq22i,2025-12-09 11:16:36
bluesky,is this a pigeon,is this a pigeon meme,at://did:plc:mfuof533xeg4ryue6ljuepv7/app.bsky.feed.post/3m3ct7copi22y,wihorne.bsky.social,Dr. William Horne,So very tired of this nonsense.,"Variant of the “is this a pigeon “ meme. “Americans” sees “fascism” and asks “is this communism?” 
Meme background: https://knowyourmeme.com/memes/is-this-a-pigeon",https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:mfuof533xeg4ryue6ljuepv7/bafkreifcd7h42oljbtwpxdb3zh3q72nqkxa7uzw4asxbikrpsrogoqy3xu@jpeg,262,43,6,2025-10-16T13:06:54.355Z,2025-10-16T13:06:56.356Z,https://bsky.app/profile/wihorne.bsky.social/post/3m3ct7copi22y,2025-12-09 11:16:38
